timestamp,location_id,zone,latitude,longitude,temperature_c,humidity_percentage,rainfall_mm,wind_speed_kmh,pressure_hpa,lightning_probability,storm_probability,flood_risk
2026-03-17 20:30:00,LOC04,South-East Zone,22.82,72.72,30.39,56.17,2.73,12.55,1007.75,0.027,0.012,0.025
2026-03-17 21:00:00,LOC04,South-East Zone,22.82,72.72,32.08,64.33,5.59,12.53,1005.15,0.037,0.0,0.058
2026-03-17 21:30:00,LOC04,South-East Zone,22.82,72.72,31.97,54.57,2.93,11.4,1008.32,0.008,0.019,0.018
2026-03-17 22:00:00,LOC04,South-East Zone,22.82,72.72,31.41,64.37,0.0,17.47,1002.87,0.025,0.031,0.021
2026-03-17 22:30:00,LOC04,South-East Zone,22.82,72.72,33.29,58.67,1.64,12.4,1012.01,0.009,0.036,0.007
2026-03-17 23:00:00,LOC04,South-East Zone,22.82,72.72,30.86,56.86,10.47,4.87,1006.28,0.035,0.018,0.098
2026-03-17 23:30:00,LOC04,South-East Zone,22.82,72.72,30.49,59.86,1.02,15.64,1007.97,0.008,0.006,0.026
2026-03-18 00:00:00,LOC04,South-East Zone,22.82,72.72,27.71,64.72,2.29,17.75,1004.36,0.005,0.014,0.0
2026-03-18 00:30:00,LOC04,South-East Zone,22.82,72.72,30.05,65.31,0.56,13.21,1005.11,0.003,0.0,0.0
2026-03-18 01:00:00,LOC04,South-East Zone,22.82,72.72,28.79,52.36,0.02,11.88,1005.17,0.009,0.01,0.002
2026-03-18 01:30:00,LOC04,South-East Zone,22.82,72.72,29.29,57.99,1.85,17.04,1009.55,0.02,0.0,0.02
2026-03-18 02:00:00,LOC04,South-East Zone,22.82,72.72,25.11,58.16,0.8,8.0,1006.13,0.036,0.0,0.032
2026-03-18 02:30:00,LOC04,South-East Zone,22.82,72.72,22.84,67.38,0.32,9.27,1006.07,0.023,0.015,0.017
2026-03-18 03:00:00,LOC04,South-East Zone,22.82,72.72,28.33,61.05,0.25,11.72,1007.43,0.0,0.03,0.0
2026-03-18 03:30:00,LOC04,South-East Zone,22.82,72.72,26.82,56.78,0.01,8.41,1004.41,0.012,0.01,0.045
2026-03-18 04:00:00,LOC04,South-East Zone,22.82,72.72,22.87,68.77,0.16,53.48,1004.57,0.034,0.033,0.003
2026-03-18 04:30:00,LOC04,South-East Zone,22.82,72.72,26.35,66.97,3.28,15.69,1007.37,0.027,0.0,0.039
2026-03-18 05:00:00,LOC04,South-East Zone,22.82,72.72,26.86,57.23,1.91,12.03,1011.18,0.022,0.026,0.017
2026-03-18 05:30:00,LOC04,South-East Zone,22.82,72.72,23.38,67.22,1.39,17.08,1005.12,0.014,0.035,0.011
2026-03-18 06:00:00,LOC04,South-East Zone,22.82,72.72,27.05,58.98,0.15,5.22,1009.15,0.014,0.004,0.008
2026-03-18 06:30:00,LOC04,South-East Zone,22.82,72.72,20.92,77.64,2.01,11.9,1004.98,0.003,0.019,0.024
2026-03-18 07:00:00,LOC04,South-East Zone,22.82,72.72,23.32,62.66,0.43,15.96,1003.48,0.016,0.027,0.036
2026-03-18 07:30:00,LOC04,South-East Zone,22.82,72.72,20.45,77.01,0.05,9.61,1007.26,0.017,0.0,0.0
2026-03-18 08:00:00,LOC04,South-East Zone,22.82,72.72,23.62,70.2,0.52,5.99,1007.66,0.0,0.011,0.026
2026-03-18 08:30:00,LOC04,South-East Zone,22.82,72.72,26.17,56.59,0.28,12.19,1005.68,0.009,0.042,0.0
2026-03-18 09:00:00,LOC04,South-East Zone,22.82,72.72,22.14,67.13,0.29,14.9,1006.58,0.0,0.045,0.029
2026-03-18 09:30:00,LOC04,South-East Zone,22.82,72.72,23.98,69.41,0.02,10.87,1004.45,0.009,0.011,0.017
2026-03-18 10:00:00,LOC04,South-East Zone,22.82,72.72,26.07,66.87,0.0,14.86,1006.25,0.011,0.0,0.005
2026-03-18 10:30:00,LOC04,South-East Zone,22.82,72.72,24.45,63.17,0.51,20.82,1007.22,0.012,0.0,0.008
2026-03-18 11:00:00,LOC04,South-East Zone,22.82,72.72,23.01,72.02,1.87,5.45,1004.32,0.009,0.007,0.01
2026-03-18 11:30:00,LOC04,South-East Zone,22.82,72.72,27.79,63.95,0.03,2.16,1003.97,0.002,0.017,0.0
2026-03-18 12:00:00,LOC04,South-East Zone,22.82,72.72,25.09,56.91,1.44,18.58,1005.94,0.018,0.031,0.027
2026-03-18 12:30:00,LOC04,South-East Zone,22.82,72.72,24.0,59.16,0.41,20.45,1008.42,0.017,0.017,0.016
2026-03-18 13:00:00,LOC04,South-East Zone,22.82,72.72,22.09,58.68,0.14,4.15,1010.97,0.024,0.018,0.02
2026-03-18 13:30:00,LOC04,South-East Zone,22.82,72.72,27.67,57.77,1.0,8.77,1007.16,0.011,0.01,0.007
2026-03-18 14:00:00,LOC04,South-East Zone,22.82,72.72,28.14,68.71,2.69,7.72,1005.65,0.026,0.012,0.045
2026-03-18 14:30:00,LOC04,South-East Zone,22.82,72.72,27.81,62.14,0.52,15.48,1009.63,0.011,0.009,0.022
2026-03-18 15:00:00,LOC04,South-East Zone,22.82,72.72,30.05,53.75,0.26,19.37,1007.12,0.004,0.021,0.0
2026-03-18 15:30:00,LOC04,South-East Zone,22.82,72.72,29.66,69.72,0.19,11.84,1006.1,0.026,0.0,0.03
2026-03-18 16:00:00,LOC04,South-East Zone,22.82,72.72,28.3,53.9,0.73,15.15,1006.13,0.006,0.0,0.017
2026-03-18 16:30:00,LOC04,South-East Zone,22.82,72.72,29.94,70.92,0.03,23.55,1007.17,0.0,0.008,0.019
2026-03-18 17:00:00,LOC04,South-East Zone,22.82,72.72,29.75,55.77,0.49,15.19,1008.55,0.0,0.011,0.02
2026-03-18 17:30:00,LOC04,South-East Zone,22.82,72.72,29.87,56.38,0.12,8.47,1009.37,0.004,0.016,0.0
2026-03-18 18:00:00,LOC04,South-East Zone,22.82,72.72,31.6,65.26,0.02,19.68,1007.79,0.007,0.012,0.005
2026-03-18 18:30:00,LOC04,South-East Zone,22.82,72.72,31.52,57.82,0.94,12.62,1005.73,0.006,0.012,0.024
2026-03-18 19:00:00,LOC04,South-East Zone,22.82,72.72,29.18,58.54,1.31,11.68,1009.26,0.0,0.047,0.027
2026-03-18 19:30:00,LOC04,South-East Zone,22.82,72.72,28.66,64.78,0.24,15.79,1006.94,0.0,0.001,0.002
2026-03-18 20:00:00,LOC04,South-East Zone,22.82,72.72,29.56,56.74,0.0,16.02,1003.39,0.01,0.016,0.008
2026-03-18 20:30:00,LOC04,South-East Zone,22.82,72.72,30.77,67.59,0.04,17.18,1007.97,0.006,0.006,0.0
2026-03-18 21:00:00,LOC04,South-East Zone,22.82,72.72,27.91,62.87,0.03,12.33,1005.96,0.0,0.007,0.0
2026-03-18 21:30:00,LOC04,South-East Zone,22.82,72.72,30.61,63.17,0.17,14.46,1007.23,0.015,0.017,0.003
2026-03-18 22:00:00,LOC04,South-East Zone,22.82,72.72,31.26,62.11,0.01,18.37,1010.57,0.007,0.025,0.0
2026-03-18 22:30:00,LOC04,South-East Zone,22.82,72.72,30.0,65.24,0.73,19.93,1006.4,0.007,0.029,0.003
2026-03-18 23:00:00,LOC04,South-East Zone,22.82,72.72,29.87,61.53,0.0,4.63,1008.67,0.005,0.015,0.012
2026-03-18 23:30:00,LOC04,South-East Zone,22.82,72.72,27.42,69.95,3.34,10.56,1006.87,0.026,0.0,0.039
2026-03-19 00:00:00,LOC04,South-East Zone,22.82,72.72,28.87,68.99,0.84,14.59,1009.83,0.024,0.015,0.014
2026-03-19 00:30:00,LOC04,South-East Zone,22.82,72.72,32.92,69.78,0.15,20.3,1012.0,0.009,0.017,0.0
2026-03-19 01:00:00,LOC04,South-East Zone,22.82,72.72,25.69,60.99,0.26,22.26,1009.22,0.001,0.005,0.011
2026-03-19 01:30:00,LOC04,South-East Zone,22.82,72.72,26.96,70.8,0.77,11.53,1005.58,0.004,0.019,0.026
2026-03-19 02:00:00,LOC04,South-East Zone,22.82,72.72,28.67,55.54,0.09,10.69,1006.67,0.007,0.03,0.027
2026-03-19 02:30:00,LOC04,South-East Zone,22.82,72.72,27.32,57.7,0.39,21.8,1009.66,0.008,0.0,0.024
2026-03-19 03:00:00,LOC04,South-East Zone,22.82,72.72,26.43,66.22,0.01,11.51,1007.42,0.0,0.0,0.0
2026-03-19 03:30:00,LOC04,South-East Zone,22.82,72.72,26.43,56.71,0.17,7.76,1011.14,0.016,0.016,0.014
2026-03-19 04:00:00,LOC04,South-East Zone,22.82,72.72,26.63,62.24,0.26,8.55,1008.96,0.01,0.0,0.009
2026-03-19 04:30:00,LOC04,South-East Zone,22.82,72.72,23.58,68.81,1.49,17.3,1004.0,0.016,0.015,0.0
2026-03-19 05:00:00,LOC04,South-East Zone,22.82,72.72,24.21,65.36,0.11,4.85,1007.56,0.016,0.006,0.015
2026-03-19 05:30:00,LOC04,South-East Zone,22.82,72.72,25.66,64.5,1.12,20.68,1008.78,0.014,0.023,0.029
2026-03-19 06:00:00,LOC04,South-East Zone,22.82,72.72,26.31,,0.0,12.54,1010.16,0.001,0.027,0.014
2026-03-19 06:30:00,LOC04,South-East Zone,22.82,72.72,25.98,56.39,0.07,14.94,1004.93,0.015,0.0,0.018
2026-03-19 07:00:00,LOC04,South-East Zone,22.82,72.72,24.05,71.93,0.18,3.32,1002.42,0.005,0.03,0.022
2026-03-19 07:30:00,LOC04,South-East Zone,22.82,72.72,24.24,64.49,0.06,17.02,1002.77,0.003,0.032,0.008
2026-03-19 08:00:00,LOC04,South-East Zone,22.82,72.72,22.13,70.36,1.71,11.26,1003.73,0.014,0.036,0.014
2026-03-19 08:30:00,LOC04,South-East Zone,22.82,72.72,25.69,63.67,0.22,18.35,1006.41,0.013,0.0,0.02
2026-03-19 09:00:00,LOC04,South-East Zone,22.82,72.72,27.1,62.53,0.1,17.82,1007.28,0.008,0.01,0.006
2026-03-19 09:30:00,LOC04,South-East Zone,22.82,72.72,22.56,66.5,0.84,12.05,1010.3,0.013,0.015,0.064
2026-03-19 10:00:00,LOC04,South-East Zone,22.82,72.72,26.41,59.91,0.26,5.65,1006.24,0.001,0.0,0.007
2026-03-19 10:30:00,LOC04,South-East Zone,22.82,72.72,28.35,58.48,0.58,18.21,1006.28,0.016,0.01,0.004
2026-03-19 11:00:00,LOC04,South-East Zone,22.82,72.72,24.29,70.82,0.04,8.4,1007.92,0.015,0.0,0.0
2026-03-19 11:30:00,LOC04,South-East Zone,22.82,72.72,27.26,68.59,0.04,12.06,1008.16,0.01,0.015,0.019
2026-03-19 12:00:00,LOC04,South-East Zone,22.82,72.72,27.86,66.49,0.16,11.51,1003.02,0.009,0.004,0.046
2026-03-19 12:30:00,LOC04,South-East Zone,22.82,72.72,26.25,57.56,2.38,14.13,1006.56,0.006,0.008,0.043
2026-03-19 13:00:00,LOC04,South-East Zone,22.82,72.72,27.08,62.69,0.3,12.98,1005.39,0.017,0.029,0.0
2026-03-19 13:30:00,LOC04,South-East Zone,22.82,72.72,28.16,61.72,0.47,8.12,1006.28,0.009,0.023,0.009
2026-03-19 14:00:00,LOC04,South-East Zone,22.82,72.72,28.38,70.26,2.64,8.37,1011.17,0.037,0.0,0.044
2026-03-19 14:30:00,LOC04,South-East Zone,22.82,72.72,26.57,65.78,0.61,15.69,1009.2,0.015,0.023,0.027
2026-03-19 15:00:00,LOC04,South-East Zone,22.82,72.72,27.82,61.94,0.22,8.68,1004.22,0.027,0.013,0.0
2026-03-19 15:30:00,LOC04,South-East Zone,22.82,72.72,28.77,64.98,0.98,18.36,1008.44,0.007,0.025,0.023
2026-03-19 16:00:00,LOC04,South-East Zone,22.82,72.72,31.86,56.28,0.0,13.77,1001.43,0.018,0.02,0.019
2026-03-19 16:30:00,LOC04,South-East Zone,22.82,72.72,28.78,56.73,0.92,10.97,1005.77,0.019,0.014,0.006
2026-03-19 17:00:00,LOC04,South-East Zone,22.82,72.72,29.28,61.2,0.19,10.28,1005.76,0.012,0.02,0.0
2026-03-19 17:30:00,LOC04,South-East Zone,22.82,72.72,32.24,64.07,0.7,24.1,1004.06,0.0,0.0,0.025
2026-03-19 18:00:00,LOC04,South-East Zone,22.82,72.72,33.05,60.88,0.78,19.62,1008.88,0.01,0.025,0.012
2026-03-19 18:30:00,LOC04,South-East Zone,22.82,72.72,32.4,58.05,0.83,15.43,1008.03,0.0,0.015,0.027
2026-03-19 19:00:00,LOC04,South-East Zone,22.82,72.72,32.72,51.19,0.05,15.38,1006.41,0.004,0.0,0.0
2026-03-19 19:30:00,LOC04,South-East Zone,22.82,72.72,28.61,65.33,0.08,9.1,1004.58,0.0,0.019,0.0
2026-03-19 20:00:00,LOC04,South-East Zone,22.82,72.72,30.35,54.18,1.76,13.05,1007.9,0.013,0.026,0.026
2026-03-19 20:30:00,LOC04,South-East Zone,22.82,72.72,31.43,57.27,0.91,19.39,1006.99,0.011,0.02,0.024
2026-03-19 21:00:00,LOC04,South-East Zone,22.82,72.72,30.28,63.92,1.49,17.61,1008.27,0.006,0.0,0.015
2026-03-19 21:30:00,LOC04,South-East Zone,22.82,72.72,30.38,60.69,0.0,23.83,1006.03,0.012,0.009,0.016
2026-03-19 22:00:00,LOC04,South-East Zone,22.82,72.72,30.52,59.43,0.39,10.32,1006.93,0.016,0.028,0.015
2026-03-19 22:30:00,LOC04,South-East Zone,22.82,72.72,29.22,62.4,0.71,11.9,1004.48,0.0,0.02,0.026
2026-03-19 23:00:00,LOC04,South-East Zone,22.82,72.72,31.85,61.19,1.87,21.0,1009.61,0.017,0.0,0.013
2026-03-19 23:30:00,LOC04,South-East Zone,22.82,72.72,28.05,63.24,0.77,6.0,1001.38,0.007,0.0,0.026
2026-03-20 00:00:00,LOC04,South-East Zone,22.82,72.72,29.43,63.85,1.11,13.86,1009.09,0.006,0.013,0.041
2026-03-20 00:30:00,LOC04,South-East Zone,22.82,72.72,28.97,49.09,0.21,22.67,1004.95,0.0,0.003,0.016
2026-03-20 01:00:00,LOC04,South-East Zone,22.82,72.72,27.33,67.45,0.01,17.1,1002.86,0.017,0.022,0.004
2026-03-20 01:30:00,LOC04,South-East Zone,22.82,72.72,27.88,63.23,0.48,12.14,1006.2,0.003,0.003,0.027
2026-03-20 02:00:00,LOC04,South-East Zone,22.82,72.72,28.13,69.39,1.33,22.49,1006.31,0.011,0.0,0.0
2026-03-20 02:30:00,LOC04,South-East Zone,22.82,72.72,26.98,70.46,2.35,10.73,1009.15,0.012,0.0,0.041
2026-03-20 03:00:00,LOC04,South-East Zone,22.82,72.72,27.47,57.56,0.85,3.59,1003.56,0.018,0.0,0.014
2026-03-20 03:30:00,LOC04,South-East Zone,22.82,72.72,25.63,70.59,0.29,10.03,1007.75,0.0,0.011,0.0
2026-03-20 04:00:00,LOC04,South-East Zone,22.82,72.72,28.38,62.96,0.1,10.12,1007.26,0.015,0.012,0.006
2026-03-20 04:30:00,LOC04,South-East Zone,22.82,72.72,23.71,67.44,0.0,21.46,1009.03,0.007,0.015,0.006
2026-03-20 05:00:00,LOC04,South-East Zone,22.82,72.72,25.04,64.78,0.23,16.29,1005.77,0.002,0.001,0.006
2026-03-20 05:30:00,LOC04,South-East Zone,22.82,72.72,23.66,62.97,0.07,20.46,1006.29,0.011,0.014,0.005
2026-03-20 06:00:00,LOC04,South-East Zone,22.82,72.72,26.57,76.28,1.09,8.36,1004.44,0.003,0.0,0.024
2026-03-20 06:30:00,LOC04,South-East Zone,22.82,72.72,26.36,59.1,0.54,9.39,1006.44,0.003,0.002,0.0
2026-03-20 07:00:00,LOC04,South-East Zone,22.82,72.72,22.76,66.27,0.21,13.87,1005.67,0.004,0.025,0.0
2026-03-20 07:30:00,LOC04,South-East Zone,22.82,72.72,26.88,63.31,0.68,13.24,1006.87,0.0,0.0,0.025
2026-03-20 08:00:00,LOC04,South-East Zone,22.82,72.72,26.43,62.53,0.31,13.59,1007.27,0.013,0.023,0.002
2026-03-20 08:30:00,LOC04,South-East Zone,22.82,72.72,24.48,76.1,0.08,7.34,1008.42,0.007,0.007,0.009
2026-03-20 09:00:00,LOC04,South-East Zone,22.82,72.72,25.4,63.2,0.27,5.82,1006.56,0.021,0.0,0.004
2026-03-20 09:30:00,LOC04,South-East Zone,22.82,72.72,23.65,63.14,1.53,11.94,1006.2,0.003,0.0,0.019
2026-03-20 10:00:00,LOC04,South-East Zone,22.82,72.72,25.45,58.97,0.0,11.25,1008.7,0.013,0.0,0.012
2026-03-20 10:30:00,LOC04,South-East Zone,22.82,72.72,23.49,69.76,0.24,10.95,1007.03,0.018,0.016,0.022
2026-03-20 11:00:00,LOC04,South-East Zone,22.82,72.72,25.15,65.18,3.59,14.13,1007.65,0.033,0.0,0.027
2026-03-20 11:30:00,LOC04,South-East Zone,22.82,72.72,26.6,62.3,0.35,16.89,1007.15,0.0,0.027,0.028
2026-03-20 12:00:00,LOC04,South-East Zone,22.82,72.72,26.21,58.29,1.31,8.32,1006.66,0.004,0.043,0.03
2026-03-20 12:30:00,LOC04,South-East Zone,22.82,72.72,26.25,64.35,0.66,11.24,1009.17,0.012,0.0,0.021
2026-03-20 13:00:00,LOC04,South-East Zone,22.82,72.72,29.6,58.53,0.15,12.58,1007.81,0.004,0.0,0.047
2026-03-20 13:30:00,LOC04,South-East Zone,22.82,72.72,30.74,50.58,0.66,9.92,1005.65,0.022,0.025,0.008
2026-03-20 14:00:00,LOC04,South-East Zone,22.82,72.72,29.26,66.25,0.44,8.56,1005.49,0.0,0.03,0.02
2026-03-20 14:30:00,LOC04,South-East Zone,22.82,72.72,26.39,66.75,0.42,13.36,1012.42,0.016,0.02,0.02
2026-03-20 15:00:00,LOC04,South-East Zone,22.82,72.72,27.77,66.1,0.0,9.57,1002.5,0.007,0.006,0.0
2026-03-20 15:30:00,LOC04,South-East Zone,22.82,72.72,27.26,61.58,0.34,12.81,1007.38,0.015,0.0,0.022
2026-03-20 16:00:00,LOC04,South-East Zone,22.82,72.72,27.76,65.54,16.45,18.34,1004.7,0.046,0.037,0.12
2026-03-20 16:30:00,LOC04,South-East Zone,22.82,72.72,31.98,67.26,0.62,15.92,1009.27,0.006,0.022,0.0
2026-03-20 17:00:00,LOC04,South-East Zone,22.82,72.72,27.41,69.98,0.53,11.57,1005.08,0.014,0.017,0.028
2026-03-20 17:30:00,LOC04,South-East Zone,22.82,72.72,32.49,55.53,0.75,7.55,1007.44,0.003,0.013,0.0
2026-03-20 18:00:00,LOC04,South-East Zone,22.82,72.72,32.63,57.54,0.19,18.64,1009.03,0.0,0.004,0.01
2026-03-20 18:30:00,LOC04,South-East Zone,22.82,72.72,32.79,55.47,1.43,10.58,1009.2,0.011,0.003,0.015
2026-03-20 19:00:00,LOC04,South-East Zone,22.82,72.72,33.41,54.5,1.33,16.7,1004.88,0.016,0.002,0.0
2026-03-20 19:30:00,LOC04,South-East Zone,22.82,72.72,31.12,53.41,0.03,19.09,1012.6,0.007,0.0,0.023
2026-03-20 20:00:00,LOC04,South-East Zone,22.82,72.72,31.33,63.58,2.51,13.76,1004.72,0.01,0.0,0.004
2026-03-20 20:30:00,LOC04,South-East Zone,22.82,72.72,31.38,59.28,1.26,7.61,1008.22,0.009,0.023,0.009
2026-03-20 21:00:00,LOC04,South-East Zone,22.82,72.72,30.94,56.92,49.16,10.67,1006.83,0.116,0.01,0.499
2026-03-20 21:30:00,LOC04,South-East Zone,22.82,72.72,33.1,64.85,0.04,20.17,1003.7,0.016,0.023,0.009
2026-03-20 22:00:00,LOC04,South-East Zone,22.82,72.72,28.07,65.1,0.71,3.71,1008.71,0.002,0.0,0.044
2026-03-20 22:30:00,LOC04,South-East Zone,22.82,72.72,33.39,65.89,0.06,7.2,1006.87,0.013,0.016,0.012
2026-03-20 23:00:00,LOC04,South-East Zone,22.82,72.72,29.5,49.8,1.7,15.59,1005.25,0.022,0.0,0.016
2026-03-20 23:30:00,LOC04,South-East Zone,22.82,72.72,30.96,51.44,0.22,13.46,1003.45,0.002,0.0,0.008
2026-03-21 00:00:00,LOC04,South-East Zone,22.82,72.72,28.48,59.17,1.6,4.76,1005.75,0.013,0.008,0.04
2026-03-21 00:30:00,LOC04,South-East Zone,22.82,72.72,31.0,59.56,0.02,15.04,1005.85,0.007,0.01,0.02
2026-03-21 01:00:00,LOC04,South-East Zone,22.82,72.72,29.89,49.43,3.02,15.21,1004.23,0.012,0.001,0.053
2026-03-21 01:30:00,LOC04,South-East Zone,22.82,72.72,28.76,72.83,0.47,4.23,1006.14,0.011,0.0,0.023
2026-03-21 02:00:00,LOC04,South-East Zone,22.82,72.72,30.37,67.78,1.13,19.25,1007.62,0.026,0.0,0.016
2026-03-21 02:30:00,LOC04,South-East Zone,22.82,72.72,28.34,58.85,0.26,19.78,1005.0,0.018,0.017,0.015
2026-03-21 03:00:00,LOC04,South-East Zone,22.82,72.72,27.4,61.09,0.07,19.54,1011.24,0.0,0.011,0.014
2026-03-21 03:30:00,LOC04,South-East Zone,22.82,72.72,26.65,69.14,0.02,5.7,1008.42,0.015,0.018,0.03
2026-03-21 04:00:00,LOC04,South-East Zone,22.82,72.72,27.35,66.74,0.23,14.33,1008.18,0.002,0.0,0.0
2026-03-21 04:30:00,LOC04,South-East Zone,22.82,72.72,27.0,73.81,0.24,1.0,1005.87,0.007,0.028,0.0
2026-03-21 05:00:00,LOC04,South-East Zone,22.82,72.72,26.24,65.72,0.06,14.82,1005.42,0.0,0.012,0.001
2026-03-21 05:30:00,LOC04,South-East Zone,22.82,72.72,26.08,64.23,0.09,14.2,1004.16,0.014,0.015,0.01
2026-03-21 06:00:00,LOC04,South-East Zone,22.82,72.72,25.42,57.26,0.29,10.99,1007.89,0.005,0.005,0.027
2026-03-21 06:30:00,LOC04,South-East Zone,22.82,72.72,27.27,64.92,1.61,14.68,1008.98,0.009,0.005,0.025
2026-03-21 07:00:00,LOC04,South-East Zone,22.82,72.72,25.2,67.74,0.06,20.36,1006.06,0.007,0.0,0.011
2026-03-21 07:30:00,LOC04,South-East Zone,22.82,72.72,24.03,74.44,0.46,12.55,1004.27,0.01,0.007,0.022
2026-03-21 08:00:00,LOC04,South-East Zone,22.82,72.72,21.71,63.76,0.55,6.53,1008.34,0.021,0.018,0.014
2026-03-21 08:30:00,LOC04,South-East Zone,22.82,72.72,22.71,63.13,1.9,5.63,999.22,0.003,0.004,0.027
2026-03-21 09:00:00,LOC04,South-East Zone,22.82,72.72,27.0,71.63,1.43,16.64,1003.49,0.015,0.011,0.023
2026-03-21 09:30:00,LOC04,South-East Zone,22.82,72.72,22.64,64.66,0.22,11.6,1004.23,0.017,0.005,0.016
2026-03-21 10:00:00,LOC04,South-East Zone,22.82,72.72,25.29,61.0,0.28,20.79,1008.81,0.019,0.015,0.009
2026-03-21 10:30:00,LOC04,South-East Zone,22.82,72.72,24.26,68.5,0.14,17.82,1006.31,0.006,0.027,0.0
2026-03-21 11:00:00,LOC04,South-East Zone,22.82,72.72,24.25,59.26,0.1,18.84,1008.81,0.017,0.012,0.008
2026-03-21 11:30:00,LOC04,South-East Zone,22.82,72.72,25.98,67.39,0.02,9.68,1007.02,0.016,0.0,0.0
2026-03-21 12:00:00,LOC04,South-East Zone,22.82,72.72,25.49,71.44,1.71,11.62,1008.94,0.0,0.043,0.012
2026-03-21 12:30:00,LOC04,South-East Zone,22.82,72.72,22.94,65.51,0.08,9.66,1009.26,0.005,0.014,0.033
2026-03-21 13:00:00,LOC04,South-East Zone,22.82,72.72,28.71,69.1,2.04,12.68,1008.27,0.01,0.019,0.0
2026-03-21 13:30:00,LOC04,South-East Zone,22.82,72.72,26.97,62.02,0.07,11.98,1008.07,0.005,0.041,0.0
2026-03-21 14:00:00,LOC04,South-East Zone,22.82,72.72,26.29,62.61,0.6,15.06,1007.51,0.009,0.0,0.0
2026-03-21 14:30:00,LOC04,South-East Zone,22.82,72.72,31.53,55.07,0.45,,1006.79,0.003,0.016,0.0
2026-03-21 15:00:00,LOC04,South-East Zone,22.82,72.72,27.71,58.95,0.64,10.76,1008.99,0.003,0.011,0.037
2026-03-21 15:30:00,LOC04,South-East Zone,22.82,72.72,29.97,62.13,0.71,11.65,1006.98,0.014,0.012,0.0
2026-03-21 16:00:00,LOC04,South-East Zone,22.82,72.72,30.31,68.05,1.43,15.21,1006.19,0.012,0.0,0.013
2026-03-21 16:30:00,LOC04,South-East Zone,22.82,72.72,27.7,74.52,0.06,12.76,1001.71,0.02,0.0,0.007
2026-03-21 17:00:00,LOC04,South-East Zone,22.82,72.72,31.68,65.33,0.13,13.34,1004.05,0.019,0.02,0.0
2026-03-21 17:30:00,LOC04,South-East Zone,22.82,72.72,30.12,51.0,0.0,25.53,1007.63,0.016,0.025,0.012
2026-03-21 18:00:00,LOC04,South-East Zone,22.82,72.72,28.14,59.94,0.15,16.78,1006.71,0.008,0.034,0.016
2026-03-21 18:30:00,LOC04,South-East Zone,22.82,72.72,33.44,61.68,0.32,9.43,1002.49,0.0,0.0,0.022
2026-03-21 19:00:00,LOC04,South-East Zone,22.82,72.72,31.18,52.69,0.07,9.46,1011.12,0.005,0.022,0.0
2026-03-21 19:30:00,LOC04,South-East Zone,22.82,72.72,29.99,66.2,2.27,5.81,1000.01,0.026,0.006,0.027
2026-03-21 20:00:00,LOC04,South-East Zone,22.82,72.72,32.29,55.17,2.41,10.1,1007.96,0.015,0.025,0.035
2026-03-21 20:30:00,LOC04,South-East Zone,22.82,72.72,30.71,63.38,0.35,22.46,1009.41,0.019,0.017,0.0
2026-03-21 21:00:00,LOC04,South-East Zone,22.82,72.72,30.72,52.95,2.22,7.23,1011.31,0.001,0.0,0.034
2026-03-21 21:30:00,LOC04,South-East Zone,22.82,72.72,28.94,63.67,0.22,6.3,1006.27,0.002,0.0,0.026
2026-03-21 22:00:00,LOC04,South-East Zone,22.82,72.72,32.4,55.03,0.03,10.36,1004.59,0.017,0.002,0.002
2026-03-21 22:30:00,LOC04,South-East Zone,22.82,72.72,33.17,62.31,0.05,7.3,1008.08,0.017,0.0,0.002
2026-03-21 23:00:00,LOC04,South-East Zone,22.82,72.72,27.16,57.53,0.07,18.2,1005.14,0.007,0.018,0.004
2026-03-21 23:30:00,LOC04,South-East Zone,22.82,72.72,31.8,59.65,2.11,13.03,1010.3,0.022,0.029,0.015
2026-03-22 00:00:00,LOC04,South-East Zone,22.82,72.72,29.78,56.1,1.56,12.43,1007.41,0.013,0.017,0.034
2026-03-22 00:30:00,LOC04,South-East Zone,22.82,72.72,32.99,60.39,0.54,10.42,1009.09,0.01,0.036,0.026
2026-03-22 01:00:00,LOC04,South-East Zone,22.82,72.72,30.18,61.04,0.64,10.4,1006.78,0.001,0.0,0.0
2026-03-22 01:30:00,LOC04,South-East Zone,22.82,72.72,29.94,59.14,0.09,14.34,1005.72,0.026,0.039,0.005
2026-03-22 02:00:00,LOC04,South-East Zone,22.82,72.72,26.54,65.52,0.84,11.56,1010.6,0.006,0.012,0.04
2026-03-22 02:30:00,LOC04,South-East Zone,22.82,72.72,25.54,67.66,0.0,19.9,1006.22,0.028,0.006,0.007
2026-03-22 03:00:00,LOC04,South-East Zone,22.82,72.72,26.72,60.32,3.48,11.49,1011.06,0.017,0.0,0.039
2026-03-22 03:30:00,LOC04,South-East Zone,22.82,72.72,28.07,73.4,0.0,12.3,1009.92,0.024,0.015,0.004
2026-03-22 04:00:00,LOC04,South-East Zone,22.82,72.72,26.74,63.2,0.08,10.72,1006.5,0.012,0.002,0.0
2026-03-22 04:30:00,LOC04,South-East Zone,22.82,72.72,25.88,66.42,0.01,59.24,1009.42,0.028,0.023,0.002
2026-03-22 05:00:00,LOC04,South-East Zone,22.82,72.72,20.45,70.67,0.23,20.09,1006.58,0.01,0.0,0.03
2026-03-22 05:30:00,LOC04,South-East Zone,22.82,72.72,26.57,60.43,0.23,3.9,1010.06,0.008,0.0,0.025
